8,1,7.94,383.04,26.90,59.35,1,-1,-1,-1
9,1,11.44,382.50,26.46,60.30,1,-1,-1,-1
10,1,12.82,382.37,26.11,60.74,1,-1,-1,-1
11,1,13.26,383.08,26.06,60.72,1,-1,-1,-1
12,1,14.58,386.21,25.01,58.79,1,-1,-1,-1
13,1,14.77,387.65,23.74,57.28,1,-1,-1,-1
14,1,16.19,387.78,22.95,56.90,1,-1,-1,-1
15,1,17.11,388.09,22.72,56.49,1,-1,-1,-1
16,1,18.59,386.01,24.04,58.07,1,-1,-1,-1
17,1,19.88,382.96,25.50,59.31,1,-1,-1,-1
18,1,21.51,382.92,27.38,60.57,1,-1,-1,-1
19,1,23.61,382.99,27.99,61.16,1,-1,-1,-1
20,1,25.90,381.57,28.07,62.41,1,-1,-1,-1
21,1,27.04,380.54,28.27,63.33,1,-1,-1,-1
22,1,29.38,380.83,27.41,62.50,1,-1,-1,-1
23,1,34.13,382.81,26.23,61.40,1,-1,-1,-1
24,1,39.94,381.75,26.80,61.38,1,-1,-1,-1
25,1,43.63,381.52,27.73,61.26,1,-1,-1,-1
26,1,46.69,379.78,27.03,61.33,1,-1,-1,-1
27,1,50.93,378.92,26.00,61.47,1,-1,-1,-1
28,1,57.49,378.27,26.54,62.18,1,-1,-1,-1
29,1,62.08,378.13,27.83,61.86,1,-1,-1,-1
30,1,65.56,376.28,28.02,63.01,1,-1,-1,-1
31,1,70.01,376.32,26.40,62.68,1,-1,-1,-1
32,1,74.65,374.83,26.07,63.39,1,-1,-1,-1
33,1,78.95,374.49,25.95,63.44,1,-1,-1,-1
34,1,80.24,374.90,25.72,63.22,1,-1,-1,-1
35,1,81.14,374.09,25.56,63.56,1,-1,-1,-1
36,1,81.27,375.37,25.43,63.10,1,-1,-1,-1
37,1,80.70,375.30,25.33,62.98,1,-1,-1,-1
38,1,77.65,376.66,25.25,62.17,1,-1,-1,-1
39,1,73.81,377.74,24.27,62.21,1,-1,-1,-1
40,1,70.95,377.99,24.48,62.73,1,-1,-1,-1
41,1,67.75,378.46,24.62,61.59,1,-1,-1,-1
42,1,62.06,381.67,23.12,60.13,1,-1,-1,-1
43,1,59.67,383.40,23.60,59.11,1,-1,-1,-1
44,1,56.59,384.81,24.65,57.67,1,-1,-1,-1
45,1,52.26,385.74,23.45,57.11,1,-1,-1,-1
46,1,49.78,385.71,23.11,57.47,1,-1,-1,-1
47,1,47.24,386.47,23.59,57.03,1,-1,-1,-1
48,1,45.62,385.90,23.95,57.40,1,-1,-1,-1
49,1,39.61,385.84,24.22,57.59,1,-1,-1,-1
50,1,36.58,386.47,24.41,57.47,1,-1,-1,-1
51,1,33.68,386.26,24.76,57.32,1,-1,-1,-1
52,1,30.91,386.30,25.95,57.22,1,-1,-1,-1
53,1,28.89,384.69,24.74,58.28,1,-1,-1,-1
54,1,26.93,384.83,23.73,59.26,1,-1,-1,-1
55,1,24.54,382.56,24.12,61.13,1,-1,-1,-1
56,1,22.07,382.50,23.21,61.25,1,-1,-1,-1
57,1,21.16,383.50,21.40,61.44,1,-1,-1,-1
58,1,21.09,384.73,21.08,61.46,1,-1,-1,-1
59,1,19.51,383.28,20.64,61.77,1,-1,-1,-1
60,1,17.67,383.49,20.51,62.18,1,-1,-1,-1
61,1,16.11,383.23,19.85,62.31,1,-1,-1,-1
62,1,13.18,382.36,21.21,62.85,1,-1,-1,-1
63,1,12.17,381.73,22.63,63.71,1,-1,-1,-1
64,1,9.80,381.80,24.24,64.24,1,-1,-1,-1
65,1,6.28,382.59,24.45,63.82,1,-1,-1,-1
66,1,3.20,383.84,22.97,63.66,1,-1,-1,-1
67,1,2.78,388.55,21.93,61.05,1,-1,-1,-1
68,1,0.71,393.75,22.59,58.25,1,-1,-1,-1
69,1,-1.33,398.38,21.47,54.90,1,-1,-1,-1
81,6,0.16,410.97,9.13,53.78,1,-1,-1,-1
82,6,0.32,410.21,9.93,53.86,1,-1,-1,-1
83,6,-0.11,412.17,9.55,52.01,1,-1,-1,-1
84,6,0.20,413.08,9.97,49.03,1,-1,-1,-1
85,6,-0.23,412.87,9.37,47.40,1,-1,-1,-1
86,6,0.40,414.08,9.33,46.77,1,-1,-1,-1
87,6,-0.29,416.82,8.09,46.43,1,-1,-1,-1
88,6,0.05,415.91,7.42,45.20,1,-1,-1,-1
89,6,1.40,416.65,7.05,43.94,1,-1,-1,-1
90,6,1.77,414.70,8.72,46.50,1,-1,-1,-1
91,6,2.51,413.66,8.68,46.33,1,-1,-1,-1
92,6,2.11,413.96,8.99,46.34,1,-1,-1,-1
93,6,1.44,412.85,8.84,48.18,1,-1,-1,-1
94,6,1.16,409.34,9.99,51.03,1,-1,-1,-1
95,6,1.62,409.70,10.64,52.15,1,-1,-1,-1
96,6,1.59,409.19,11.00,53.21,1,-1,-1,-1
97,6,1.76,409.10,11.12,53.91,1,-1,-1,-1
98,6,1.24,409.19,11.40,54.18,1,-1,-1,-1
99,6,1.75,408.37,11.83,53.15,1,-1,-1,-1
